,index,budget,imdb_id,original_title,popularity,revenue,runtime,vote_average,vote_count,release_timespan,popularity_scaled, 10402, 10749, 10751, 10752, 10769, 10770, 12, 14, 16, 18, 27, 28, 35, 36, 37, 53, 80, 878, 9648, 99
3798,17108,60000000.0,tt0822847,Priest,8.259952,78309131.0,87.0,5.4,710.0,7.0,2.1114187763779872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3799,17113,2500000.0,tt0465407,Eye of the Dolphin,0.46335,71904.0,100.0,7.1,7.0,11.0,-0.7692725709494367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3800,17115,21000000.0,tt1321860,The Beaver,5.484379,970816.0,91.0,6.2,281.0,7.0,1.7019038694506572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3801,17124,380000000.0,tt1298650,Pirates of the Caribbean: On Stranger Tides,27.88772,1045713802.0,136.0,6.4,5068.0,7.0,3.32818644856662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,17125,30000000.0,tt1605783,Midnight in Paris,11.43256,151119219.0,94.0,7.4,2049.0,7.0,2.4364654247322344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3803,17130,32000000.0,tt0478304,The Tree of Life,11.204539,54674226.0,139.0,6.5,1009.0,7.0,2.4163189640593545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3804,17136,80000000.0,tt1411697,The Hangover Part II,21.893532,254455986.0,102.0,6.2,3836.0,7.0,3.0861912507345264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3805,17156,2000000.0,tt1695994,The Virginity Hit,2.235068,563706.0,120.0,4.6,19.0,8.0,0.804271652658628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3806,17158,4317946.0,tt1440266,Pina,12.452985,14624826.0,106.0,7.3,76.0,7.0,2.521960353209257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3807,17164,16000000.0,tt1265990,The Roommate,8.453292999999999,40492759.0,91.0,5.3,230.0,7.0,2.134556069596157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3808,17184,9500000.0,tt1529572,Trust,7.778097,120000.0,104.0,6.6,314.0,8.0,2.0513117067280473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3809,17196,2000000.0,tt1139282,Stolen Lives,2.300459,7306.0,97.0,6.5,28.0,9.0,0.8331086682420062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3810,17201,3906840.0,tt1379222,La doppia ora,2.382068,4300000.0,95.0,6.3,26.0,9.0,0.8679690179647647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3811,17204,14350531.0,tt1478964,Attack the Block,9.93263,3964682.0,88.0,6.3,748.0,7.0,2.295825296967303,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3812,17213,150000000.0,tt1302011,Kung Fu Panda 2,11.481921,665692281.0,91.0,6.7,1925.0,7.0,2.440773711387339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3813,17217,160000000.0,tt1270798,X-Men: First Class,0.738633,353624124.0,132.0,7.1,5252.0,7.0,-0.30295409843909205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3814,17227,30000000.0,tt1032825,The Other Woman,6.212898,102000000.0,98.0,6.0,131.0,8.0,1.82662745375703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3815,17234,5000000.0,tt1531663,Everything Must Go,4.779994,2614773.0,97.0,6.0,210.0,8.0,1.5644392912724514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3816,17237,3200000.0,tt1532503,Beginners,6.726389999999999,5332926.0,105.0,6.8,353.0,8.0,1.9060385955799821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3817,17238,50000000.0,tt1650062,Super 8,19.529911,260095987.0,112.0,6.6,2496.0,7.0,2.97194718778655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3818,17272,200000000.0,tt1133985,Green Lantern,13.985631,219851172.0,114.0,5.1,2551.0,7.0,2.63803044540724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,17282,55000000.0,tt1396218,Mr. Popper's Penguins,15.214342000000002,187361754.0,94.0,5.7,775.0,7.0,2.72223853561784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3820,17283,20000000.0,tt1284575,Bad Teacher,7.3106860000000005,216197492.0,92.0,5.4,1634.0,7.0,1.9893371134078575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3821,17285,20000000.0,tt1391137,Why Did I Get Married Too?,2.5768150000000003,60072596.0,121.0,6.1,29.0,8.0,0.9465541401914578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3822,17293,195000000.0,tt1399103,Transformers: Dark of the Moon,4.5035050000000005,1123746996.0,154.0,6.1,3351.0,7.0,1.5048559824886294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3823,17294,30000000.0,tt1583420,Larry Crowne,10.778027999999999,36160375.0,98.0,5.7,369.0,7.0,2.37750961739251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3824,17296,49900000.0,tt1240982,Your Highness,5.67375,26121638.0,102.0,5.2,511.0,7.0,1.7358502747885383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3825,17305,20000000.0,tt1547230,Judy Moody and the Not Bummer Summer,2.3213939999999997,14166853.0,91.0,5.1,14.0,7.0,0.8421678673018492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3826,17342,32000000.0,tt1135084,Takers,7.000421,69055695.0,107.0,6.1,399.0,8.0,1.945970290103947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3827,17357,80000000.0,tt1222817,Zookeeper,11.341084,169852759.0,102.0,5.3,509.0,7.0,2.428431884560018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3828,17358,35000000.0,tt1499658,Horrible Bosses,9.856955000000001,117000000.0,98.0,6.4,2341.0,7.0,2.288177297389326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3829,17361,200000000.0,tt1216475,Cars 2,13.693001999999998,559852396.0,106.0,5.8,2088.0,7.0,2.6168848994101164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3830,17372,337.0,tt0019195,The Mysterious Lady,0.76593,551.0,89.0,7.5,6.0,90.0,-0.2666644972293111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,17373,10000000.0,tt1369706,The Ward,5.727987000000001,498974.0,88.0,5.8,334.0,8.0,1.7453641601026966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3832,17421,4090000.0,tt1934231,Delhi Belly,1.932489,18035000.0,102.0,7.0,39.0,7.0,0.6588088093545723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3833,17432,20000000.0,tt1067774,Monte Carlo,8.34835,17425000.0,109.0,6.0,611.0,7.0,2.122063914545946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,17437,125000000.0,tt1201607,Harry Potter and the Deathly Hallows: Part 2,24.990737,1342000000.0,130.0,7.9,6141.0,7.0,3.218505236208705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,17439,15000000.0,tt0780504,Drive,15.388875,78054825.0,100.0,7.4,3832.0,7.0,2.7336448457636906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3836,17443,134005.0,tt1541995,Snow Flower and the Secret Fan,2.003832,1332231.0,104.0,5.3,22.0,7.0,0.6950613473731624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3837,17444,140000000.0,tt0458339,Captain America: The First Avenger,19.323582000000002,370569774.0,124.0,6.6,7174.0,7.0,2.961326215325933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3838,17447,50000000.0,tt1570728,"Crazy, Stupid, Love.",10.246172999999999,142851197.0,118.0,7.0,2522.0,7.0,2.326904270012374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3839,17454,15000000.0,tt1563738,One Day,11.239011999999999,59389433.0,107.0,7.0,1006.0,7.0,2.41939094024621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3840,17464,6000000.0,tt1540133,The Guard,11.256636,19560274.0,96.0,6.8,378.0,7.0,2.4209578214141367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3841,17469,30000000.0,tt1449283,Winnie the Pooh,7.3576820000000005,14460000.0,63.0,6.8,263.0,7.0,1.9957449374828133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3842,17481,410000.0,tt0066773,Die Angst des Tormanns beim Elfmeter,0.769053,100.0,101.0,3.5,5.0,46.0,-0.2625953911752109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3843,17498,110000000.0,tt0472181,The Smurfs,10.219758,563749323.0,103.0,5.5,1201.0,7.0,2.32432290543454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3844,17504,20000000.0,tt1013860,Dylan Dog: Dead of Night,12.763976,4634062.0,107.0,4.5,142.0,7.0,2.5466268281259183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3845,17508,35000000.0,tt1632708,Friends with Benefits,10.009007,150483765.0,109.0,6.5,2306.0,7.0,2.303485387607204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,17522,20000000.0,tt1213012,Alpha and Omega,8.16645,39300000.0,88.0,5.3,125.0,8.0,2.1000342979183837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,17527,10000000.0,tt0106684,Deadfall,1.1458059999999999,18.0,98.0,3.1,14.0,25.0,0.13610831949460114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3848,17534,15774948.0,tt1297919,Blitz,9.491864999999999,741875.0,97.0,6.0,496.0,7.0,2.2504351159692155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3849,17568,10000000.0,tt1637706,Our Idiot Brother,5.918193,17273593.0,90.0,5.9,369.0,7.0,1.7780311658152896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3850,17576,9000000.0,tt1185344,Princess Kaiulani,1.818296,771499.0,130.0,4.8,14.0,8.0,0.597899798783783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3851,17585,3837625.0,tt1441956,West Is West,0.7496649999999999,3867000.0,103.0,6.3,15.0,8.0,-0.2881288389037182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3852,17588,93000000.0,tt1318514,Rise of the Planet of the Apes,41.613762,482860185.0,105.0,7.0,4452.0,7.0,3.7284309298669296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3853,17599,52000000.0,tt1488555,The Change-Up,6.9061449999999995,75450437.0,112.0,5.9,753.0,7.0,1.9324115949825404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3854,17603,25000000.0,tt1454029,The Help,7.486117999999999,124272124.0,146.0,7.9,1966.0,7.0,2.0130503721151527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3855,17604,28000000.0,tt1622547,30 Minutes or Less,9.763492999999999,40547440.0,83.0,5.6,537.0,7.0,2.278650225742148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3856,17611,9000000.0,tt1922612,Glee: The Concert Movie,9.202416,18663238.0,84.0,6.9,81.0,7.0,2.2194660582750187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3857,17625,47000000.0,tt1622979,Final Destination 5,12.912491000000001,157887643.0,92.0,5.9,892.0,7.0,2.558195137446482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3858,17627,25000000.0,tt0968264,The Conspirator,5.481452,15478800.0,122.0,6.2,138.0,8.0,1.701370029366944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3859,17628,19000000.0,tt1268799,A Very Harold & Kumar Christmas,10.724679,35387212.0,108.0,6.0,335.0,7.0,2.372547534296237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3860,17635,7000000.0,tt1405810,Mine vaganti,5.633243,8220215.0,110.0,7.1,122.0,8.0,1.7286852976293896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3861,17642,27000000.0,tt1517489,Spy Kids: All the Time in the World,9.580214,85564310.0,89.0,4.4,228.0,7.0,2.259699929937868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,17647,784170.0,tt0040597,Miranda,0.5784560000000001,834332.0,80.0,6.8,6.0,70.0,-0.5473927940137088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3863,17651,25000000.0,tt1270761,Don't Be Afraid of the Dark,8.67817,36993168.0,99.0,5.4,347.0,8.0,2.1608106769515096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3864,17652,17000000.0,tt1438176,Fright Night,9.665251,24922237.0,106.0,6.0,617.0,7.0,2.2685370823179065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3865,17653,100000.0,tt1549572,Another Earth,8.957372,1776935.0,92.0,6.8,535.0,7.0,2.1924768803935053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3866,17657,7000000.0,tt1403177,Hesher,5.886972,382946.0,106.0,6.7,218.0,8.0,1.772741773792245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3867,17663,650000.0,tt1464580,Stake Land,7.814255,33245.0,98.0,6.2,290.0,8.0,2.0559496298347333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3868,17666,20000000.0,tt1226753,The Debt,8.426611,45636368.0,113.0,6.2,261.0,8.0,2.131394674576069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3869,17667,40000000.0,tt1657507,Colombiana,8.062578,60965854.0,108.0,6.5,848.0,7.0,2.0872333564936985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3870,17671,3000000.0,tt1152822,Freakonomics,2.444847,103735.0,93.0,6.7,36.0,8.0,0.8939825442817163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3871,17677,13000000.0,tt1189073,La piel que habito,9.782542,5774854.0,117.0,7.4,797.0,7.0,2.2805993684742516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3872,17688,90000000.0,tt0816462,Conan the Barbarian,10.949076,48795021.0,113.0,5.2,612.0,7.0,2.393255069140373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,17690,8000000.0,tt1604171,Prom,6.1676459999999995,10130000.0,104.0,5.7,139.0,7.0,1.8193172416178782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3874,17725,4000000.0,tt0873886,Red State,6.340655,1104682.0,88.0,5.9,321.0,7.0,1.8469820754156252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3875,17733,10000000.0,tt1554091,A Better Life,3.0337970000000003,1759252.0,98.0,7.0,54.0,7.0,1.1098149703160893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3876,17740,24000000.0,tt1742650,I Don't Know How She Does It,6.562982000000001,30551495.0,89.0,5.0,142.0,7.0,1.8814450728396455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,17748,28000000.0,tt1633356,Shark Night,6.062425,10126458.0,91.0,4.9,134.0,7.0,1.802109885053058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3878,17750,60000000.0,tt1598778,Contagion,8.244359,137551594.0,106.0,6.2,1351.0,7.0,2.1095292089020083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3879,17757,25000000.0,tt0999913,Straw Dogs,8.048422,10324441.0,110.0,5.5,147.0,7.0,2.0854760473703706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3880,17758,50000000.0,tt1210166,Moneyball,15.785663000000001,110206216.0,133.0,7.0,1409.0,7.0,2.7591021230284385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3881,17772,8000000.0,tt1498569,Restless,6.140556,163265.0,91.0,6.3,156.0,7.0,1.8149152918052365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3882,17818,220000000.0,tt0848228,The Avengers,89.887648,1519557910.0,143.0,7.4,12000.0,6.0,4.49856053492983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3883,17822,15000000.0,tt1571222,A Dangerous Method,9.865944,27462041.0,99.0,6.2,589.0,7.0,2.2890888267362444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3884,17828,25000000.0,tt1291584,Warrior,13.121626000000001,23057115.0,140.0,7.7,1297.0,7.0,2.5742617087637214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3885,17835,12500000.0,tt1124035,The Ides of March,6.82647,75993061.0,101.0,6.5,924.0,7.0,1.9208077024944719,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3886,17841,500000.0,tt1788391,Kill List,15.014569,171760.0,95.0,6.0,214.0,7.0,2.709020996394603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3887,17842,66000000.0,tt1448755,Killer Elite,8.046632,57777106.0,116.0,6.1,703.0,7.0,2.0852536187898414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3888,17845,6250000.0,tt1602476,Badmaa$h Company,1.490661,8500000.0,144.0,5.6,17.0,8.0,0.3992196457463359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3889,17847,17000.0,tt1242599,Bellflower,7.759376,101236.0,106.0,6.4,54.0,7.0,2.048901918590745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3890,17848,8000000.0,tt1306980,50/50,11.869481,39187783.0,100.0,7.0,1287.0,7.0,2.4739704839925434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3891,17857,15000000.0,tt1655442,The Artist,11.440947999999999,133432856.0,100.0,7.3,1075.0,7.0,2.4371988496512276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3892,17878,26400000.0,tt1305797,எந்திரன்,4.330396,62000000.0,155.0,6.5,46.0,8.0,1.4656589927980062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3893,17897,5000000.0,tt1675192,Take Shelter,5.5968599999999995,3099314.0,120.0,7.1,479.0,7.0,1.7222057261963464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3894,17901,5000000.0,tt1504319,Road to Nowhere,1.744659,27046.0,121.0,5.0,18.0,7.0,0.5565591210855197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3895,17903,4000000.0,tt1613062,The Music Never Stopped,13.504064999999999,253899.0,105.0,7.3,42.0,7.0,2.6029907512306423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3896,17935,110000000.0,tt0433035,Real Steel,19.265552,299268508.0,127.0,6.6,2749.0,7.0,2.9583186306652958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3897,17963,24000000.0,tt1068242,Footloose,6.162257,63543328.0,113.0,6.4,438.0,7.0,1.8184431065426634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3898,17964,35000000.0,tt0905372,The Thing,10.169411,28128670.0,103.0,6.0,876.0,7.0,2.3193842929457436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3899,17973,7000000.0,tt1242460,We Need to Talk About Kevin,5.325574,6038942.0,112.0,7.4,687.0,7.0,1.6725204992134248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3900,17979,75000000.0,tt1509767,The Three Musketeers,6.303466,132274484.0,110.0,5.6,945.0,7.0,1.8410996408458151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,17980,40000000.0,tt1637688,In Time,10.324613000000001,173930596.0,109.0,6.7,3512.0,7.0,2.334530656304441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3902,17986,14000000.0,tt0466893,Margaret,5.113573000000001,46495.0,149.0,6.1,86.0,7.0,1.6318983770982776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3903,17987,25000000.0,tt1692486,Carnage,8.844835,27603069.0,80.0,7.0,760.0,7.0,2.1798336728306267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3904,17989,3500000.0,tt1615147,Margin Call,8.340757,19504039.0,107.0,6.7,531.0,7.0,2.1211539796376364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3905,17996,5000000.0,tt1778304,Paranormal Activity 3,10.996308,205703818.0,83.0,5.9,685.0,7.0,2.3975595800962433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3906,18006,45000000.0,tt1634122,Johnny English Reborn,10.668658,160078586.0,101.0,6.0,1026.0,7.0,2.367310284207674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3907,18007,35000000.0,tt1600195,Abduction,10.512108999999999,82087155.0,106.0,5.6,987.0,7.0,2.3525278307904745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3908,18009,25000000.0,tt1440345,This Must Be the Place,10.710830999999999,11790979.0,118.0,6.7,275.0,7.0,2.3712554724860433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3909,18010,6500000.0,tt1723811,Shame,11.72049,17693675.0,100.0,7.0,897.0,7.0,2.46133859214862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3910,18028,20000000.0,tt0770703,What's Your Number?,6.958086,30426096.0,106.0,6.2,689.0,7.0,1.9399044365268945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3911,18029,50000000.0,tt1462041,Dream House,9.995617,38502340.0,84.0,5.8,401.0,7.0,2.3021466969125246,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3912,18039,12000000.0,tt1308138,花木兰,2.977779,13380561.0,115.0,6.9,43.0,9.0,1.0911777206282685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,18041,30000000.0,tt1586752,Machine Gun Preacher,5.877669999999999,2527904.0,129.0,6.4,292.0,7.0,1.771160424875987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3914,18045,30000000.0,tt1521197,Anonymous,13.413895000000002,15395087.0,130.0,6.3,291.0,7.0,2.5962911100041484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3915,18063,75000000.0,tt0471042,Tower Heist,7.762917,152930623.0,104.0,5.8,945.0,7.0,2.049358165623503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3916,18064,35000000.0,tt1616195,J. Edgar,9.529382,84606030.0,137.0,6.0,766.0,7.0,2.2543798677145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3917,18066,17000000.0,tt1646980,The Double,5.498819,3696232.0,98.0,5.8,226.0,7.0,1.7045333419084965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3918,18069,130000000.0,tt0983193,The Adventures of Tintin,19.201504,371940071.0,107.0,6.7,2095.0,7.0,2.954988609299174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,18092,170000000.0,tt0970179,Hugo,14.046164000000001,185770160.0,126.0,7.0,2197.0,7.0,2.6423493335906363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,18093,2000000.0,tt1562568,Higher Ground,1.137468,841733.0,109.0,5.3,14.0,7.0,0.12880473957912808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3921,18094,36000000.0,tt1674784,Trespass,9.540381,9612469.0,91.0,5.4,333.0,7.0,2.2555334217696483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3922,18100,75000000.0,tt1253864,Immortals,10.363671,226904017.0,110.0,5.7,898.0,7.0,2.3383065176958033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3923,18101,79000000.0,tt0810913,Jack and Jill,6.620033,149673788.0,91.0,4.0,619.0,7.0,1.8901003548307522,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3924,18109,19100000.0,tt1270262,The Devil's Double,6.681211,5728213.0,109.0,6.5,208.0,7.0,1.8992992585431245,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3925,18110,20000000.0,tt1748197,Setup,4.850968,2128186.0,85.0,4.7,150.0,7.0,1.5791782726632968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3926,18127,4000000.0,tt1719071,Another Happy Day,3.496577,355688.0,119.0,6.2,37.0,7.0,1.2517844899413253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3927,18129,29000000.0,tt1533749,新少林寺,5.3112449999999995,33662874.0,131.0,6.5,102.0,7.0,1.669826271048465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3928,18133,8000000.0,tt1181614,Wuthering Heights,5.276685,100915.0,129.0,6.0,75.0,7.0,1.6632980596344418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3929,18146,20000000.0,tt1033575,The Descendants,11.794753,177243185.0,115.0,6.7,956.0,7.0,2.4676547715636437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3930,18147,250000.0,tt1758692,Like Crazy,8.002786,3542353.0,90.0,6.5,386.0,7.0,2.0797897310548796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3931,18148,45000000.0,tt1204342,The Muppets,10.214369,165184237.0,103.0,6.5,509.0,7.0,2.32379545445756,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3932,18150,110000000.0,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,25.9725,712171856.0,117.0,5.8,2622.0,7.0,3.2570382859625497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
